Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Category
687,Ca-2014-157784,2014-07-05,2014-07-08,First Class,Mc-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,Off-La-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,Profit
688,Ca-2014-157784,2014-07-05,2014-07-08,First Class,Mc-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,Off-Pa-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0.0,9.3312,Profit
689,Ca-2017-161480,2017-12-25,2017-12-29,Standard Class,Ra-19285,Ralph Arnett,Consumer,United States,New York City,New York,10035,East,Fur-Bo-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.7996,Profit
690,Us-2014-117135,2014-06-21,2014-06-23,Second Class,Np-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,Fur-Fu-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0.0,14.5614,Profit
691,Us-2014-117135,2014-06-21,2014-06-23,Second Class,Np-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,Tec-Ph-10002033,Technology,Phones,Konftel 250 Conference Phone - Charcoal Black,284.82,1,0.0,74.0532,Profit
692,Us-2014-117135,2014-06-21,2014-06-23,Second Class,Np-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,Off-St-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0.0,10.3152,Profit
693,Ca-2015-131534,2015-03-28,2015-04-02,Standard Class,Ab-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,Tec-Ac-10002253,Technology,Accessories,Imation Bio 8Gb Usb Flash Drive Imation Corp,166.24,1,0.0,24.936,Profit
694,Ca-2015-131534,2015-03-28,2015-04-02,Standard Class,Ab-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,Off-Pa-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0.0,16.032,Profit
695,Ca-2015-119291,2015-05-14,2015-05-17,First Class,Jo-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,Off-Ar-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2,17.3488,Profit
696,Ca-2015-119291,2015-05-14,2015-05-17,First Class,Jo-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,Off-La-10002312,Office Supplies,Labels,Avery 490,47.36,4,0.2,17.76,Profit
697,Ca-2015-119291,2015-05-14,2015-05-17,First Class,Jo-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,Off-En-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,Profit
698,Ca-2015-119291,2015-05-14,2015-05-17,First Class,Jo-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,Off-La-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels For Dot Matrix Printers, 5000 Labels Per Box, White",97.696,4,0.2,31.7512,Profit
699,Ca-2015-119291,2015-05-14,2015-05-17,First Class,Jo-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,Off-Ar-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2,0.8088,Profit
700,Ca-2015-119291,2015-05-14,2015-05-17,First Class,Jo-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,Off-Bi-10001575,Office Supplies,Binders,Gbc Linen Binding Covers,18.588,2,0.7,-13.6312,Loss
701,Ca-2015-119291,2015-05-14,2015-05-17,First Class,Jo-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,Off-Bi-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,Loss
702,Ca-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,Dorris Liebe,Corporate,United States,Cleveland,Ohio,44105,East,Fur-Fu-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448,Profit
703,Ca-2016-163755,2016-11-04,2016-11-08,Second Class,As-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,Fur-Fu-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,Profit
704,Ca-2015-142027,2015-04-09,2015-04-14,Standard Class,Jk-15370,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,Fur-Ta-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,3,0.2,-13.8717,Loss
705,Ca-2014-138527,2014-09-12,2014-09-17,Standard Class,Bn-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,Off-Pa-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288,Profit
706,Ca-2014-138527,2014-09-12,2014-09-17,Standard Class,Bn-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,Off-Ap-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.7695,Profit
707,Ca-2014-138527,2014-09-12,2014-09-17,Standard Class,Bn-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,Tec-Ac-10002399,Technology,Accessories,Sandisk Cruzer 32 Gb Usb Flash Drive,15.216,1,0.2,2.2824,Profit
708,Ca-2014-112158,2014-12-02,2014-12-04,First Class,Dp-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,Tec-Ac-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse For Web Scrolling,119.96,4,0.0,52.7824,Profit
710,Ca-2014-112158,2014-12-02,2014-12-04,First Class,Dp-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,Off-Bi-10000050,Office Supplies,Binders,"Angle-D Binders With Locking Rings, Label Holders",46.72,8,0.2,15.768,Profit
711,Ca-2014-113887,2014-04-05,2014-04-07,First Class,Th-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035,East,Off-Pa-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,Profit
712,Ca-2017-146136,2017-09-03,2017-09-07,Standard Class,Ap-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,Off-En-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624,Profit
713,Us-2017-100048,2017-05-19,2017-05-24,Standard Class,Rs-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,Off-Ap-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,0.0,109.7226,Profit
714,Us-2017-100048,2017-05-19,2017-05-24,Standard Class,Rs-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,Tec-Ph-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital Phone,307.98,2,0.0,89.3142,Profit
715,Us-2017-100048,2017-05-19,2017-05-24,Standard Class,Rs-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,Tec-Ac-10001606,Technology,Accessories,Logitech Wireless Performance Mouse Mx For Pc And Mac,299.97,3,0.0,113.9886,Profit
716,Ca-2014-153150,2014-07-01,2014-07-06,Second Class,Dl-13600,Dorris Liebe,Corporate,United States,Seattle,Washington,98105,West,Off-Bi-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972,Profit
717,Ca-2014-130092,2014-01-11,2014-01-14,First Class,Sv-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,Fur-Fu-10000010,Furniture,Furnishings,"Dax Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814,Profit
718,Ca-2017-108910,2017-09-24,2017-09-29,Standard Class,Kc-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,Fur-Fu-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758,Profit
719,Ca-2014-104472,2014-06-02,2014-06-07,Standard Class,Ck-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,Off-Bi-10001658,Office Supplies,Binders,Gbc Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376,Profit
720,Ca-2014-104472,2014-06-02,2014-06-07,Standard Class,Ck-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,Fur-Fu-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0.0,21.996,Profit
721,Ca-2016-112942,2016-02-13,2016-02-18,Standard Class,Rd-19810,Ross Devincentis,Home Office,United States,Los Angeles,California,90045,West,Off-Pa-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,Profit
723,Ca-2016-142335,2016-12-15,2016-12-19,Standard Class,Mp-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,Off-St-10000036,Office Supplies,Storage,"Recycled Data-Pak For Archival Bound Computer Printouts, 12-1/2 X 12-1/2 X 16",296.37,3,0.0,80.0199,Profit
724,Ca-2014-117429,2014-10-07,2014-10-13,Standard Class,Mr-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Fur-Fu-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5,0.2,21.112,Profit
725,Ca-2016-114713,2016-07-07,2016-07-12,Standard Class,Sc-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,Off-Su-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,0.2,5.1282,Profit
726,Ca-2017-144113,2017-09-16,2017-09-20,Standard Class,Jf-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,Off-En-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" X 9""",17.568,2,0.2,6.3684,Profit
727,Ca-2017-144113,2017-09-16,2017-09-20,Standard Class,Jf-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,Tec-Ph-10002170,Technology,Phones,Clearsounds Csc500 Amplified Spirit Phone Corded Phone,55.992,1,0.2,5.5992,Profit
728,Us-2016-150861,2016-12-03,2016-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Off-Pa-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0.0,84.0512,Profit
729,Us-2016-150861,2016-12-03,2016-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Fur-Ta-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456,Loss
730,Us-2016-150861,2016-12-03,2016-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Off-St-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0.0,10.089,Profit
732,Us-2016-150861,2016-12-03,2016-12-06,First Class,Eg-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,Off-La-10001317,Office Supplies,Labels,Avery 520,6.3,2,0.0,3.024,Profit
733,Ca-2017-131954,2017-01-21,2017-01-25,Standard Class,Ds-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Off-St-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers In Natural & Black,242.94,3,0.0,9.7176,Profit
734,Ca-2017-131954,2017-01-21,2017-01-25,Standard Class,Ds-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Tec-Ac-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,Profit
735,Ca-2017-131954,2017-01-21,2017-01-25,Standard Class,Ds-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Off-Bi-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2,33.6474,Profit
736,Ca-2017-131954,2017-01-21,2017-01-25,Standard Class,Ds-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Off-Bi-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders With Dubllock Round Rings,27.936,4,0.2,9.4284,Profit
737,Ca-2017-131954,2017-01-21,2017-01-25,Standard Class,Ds-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Fur-Bo-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0.0,18.6956,Profit
738,Ca-2017-131954,2017-01-21,2017-01-25,Standard Class,Ds-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,Off-Bi-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,Profit
739,Ca-2014-132500,2014-09-08,2014-09-12,Standard Class,Gz-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94110,West,Tec-Ac-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0.0,8.4966,Profit
740,Ca-2014-112326,2014-01-04,2014-01-08,Standard Class,Po-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,Off-La-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.2717,Profit
741,Ca-2014-112326,2014-01-04,2014-01-08,Standard Class,Po-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,Off-St-10002743,Office Supplies,Storage,Safco Boltless Steel Shelving,272.736,3,0.2,-64.7748,Loss
742,Ca-2014-112326,2014-01-04,2014-01-08,Standard Class,Po-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,Off-Bi-10004094,Office Supplies,Binders,Gbc Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487,Loss
743,Us-2016-146710,2016-08-27,2016-09-01,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Off-Su-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,0.2,-10.948,Loss
744,Us-2016-146710,2016-08-27,2016-09-01,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Off-Pa-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" X 9"", Gregg Ruled",3.528,1,0.2,1.1466,Profit
745,Us-2016-146710,2016-08-27,2016-09-01,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Off-Pa-10004971,Office Supplies,Paper,Xerox 196,4.624,1,0.2,1.6762,Profit
746,Us-2016-146710,2016-08-27,2016-09-01,Standard Class,Ss-20875,Sung Shariari,Consumer,United States,Dallas,Texas,75220,Central,Off-Su-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,4,0.2,6.2064,Profit
748,Ca-2014-124429,2014-05-27,2014-05-27,Same Day,Mh-17785,Maya Herman,Corporate,United States,San Diego,California,92105,West,Off-St-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0.0,7.1864,Profit
749,Ca-2016-150889,2016-03-20,2016-03-22,Second Class,Pb-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,Tec-Ph-10000004,Technology,Phones,Belkin Iphone And Ipad Lightning Cable,11.992,1,0.2,0.8994,Profit
750,Ca-2017-126074,2017-10-02,2017-10-06,Standard Class,Rf-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Off-Bi-10003638,Office Supplies,Binders,Gbc Durable Plastic Covers,58.05,3,0.0,26.703,Profit
751,Ca-2017-126074,2017-10-02,2017-10-06,Standard Class,Rf-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Fur-Fu-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0.0,56.7864,Profit
752,Ca-2017-126074,2017-10-02,2017-10-06,Standard Class,Rf-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Off-Ar-10003478,Office Supplies,Art,"Avery Hi-Liter Everbold Pen Style Fluorescent Highlighters, 4/Pack",56.98,7,0.0,22.792,Profit
753,Ca-2017-126074,2017-10-02,2017-10-06,Standard Class,Rf-19735,Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,Off-Bi-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0.0,1.4112,Profit
755,Ca-2015-135272,2015-12-07,2015-12-12,Standard Class,Ms-17830,Melanie Seite,Consumer,United States,Los Angeles,California,90036,West,Fur-Fu-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,79.92,4,0.0,28.7712,Profit
756,Ca-2016-140928,2016-09-18,2016-09-22,Standard Class,Nb-18655,Nona Balk,Corporate,United States,Jacksonville,Florida,32216,South,Fur-Ta-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184,Loss
757,Ca-2014-106803,2014-12-29,2015-01-02,Standard Class,Dc-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Off-St-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0.0,6.8768,Profit
758,Ca-2014-106803,2014-12-29,2015-01-02,Standard Class,Dc-13285,Debra Catini,Consumer,United States,Cottage Grove,Minnesota,55016,Central,Tec-Ac-10001267,Technology,Accessories,Imation 32Gb Pocket Pro Usb 3.0 Flash Drive - 32 Gb - Black - 1 P ...,119.8,4,0.0,47.92,Profit
759,Ca-2017-117240,2017-07-23,2017-07-28,Standard Class,Cp-12340,Christine Phan,Corporate,United States,New York City,New York,10009,East,Off-Bi-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666,Profit
760,Ca-2017-133333,2017-09-18,2017-09-22,Standard Class,Bf-11020,Barry Französisch,Corporate,United States,Green Bay,Wisconsin,54302,Central,Off-Pa-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.224,Profit
761,Ca-2015-112319,2015-08-31,2015-09-05,Standard Class,Ar-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004,West,Off-Pa-10003441,Office Supplies,Paper,Xerox 226,58.32,9,0.0,27.9936,Profit
762,Ca-2017-126046,2017-11-03,2017-11-07,Standard Class,Jc-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,South,Off-La-10004484,Office Supplies,Labels,Avery 476,12.39,3,0.0,5.6994,Profit
763,Ca-2015-114923,2015-02-08,2015-02-13,Standard Class,Lh-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,Tec-Ph-10003931,Technology,Phones,Jbl Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,Loss
764,Ca-2014-162775,2014-01-13,2014-01-15,Second Class,Cs-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Off-En-10001990,Office Supplies,Envelopes,Staple Envelope,11.36,2,0.0,5.3392,Profit
765,Ca-2014-162775,2014-01-13,2014-01-15,Second Class,Cs-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Off-En-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,3,0.0,25.47,Profit
767,Ca-2014-162775,2014-01-13,2014-01-15,Second Class,Cs-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,Off-Bi-10004187,Office Supplies,Binders,3-Ring Staple Pack,5.64,3,0.0,2.7072,Profit
769,Ca-2014-106810,2014-05-14,2014-05-20,Standard Class,Aj-10795,Anthony Johnson,Corporate,United States,Saint Petersburg,Florida,33710,South,Fur-Fu-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316,Profit
771,Ca-2017-104220,2017-01-30,2017-02-05,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Off-Bi-10001036,Office Supplies,Binders,Cardinal Easyopen D-Ring Binders,18.28,2,0.0,9.14,Profit
772,Ca-2017-104220,2017-01-30,2017-02-05,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Tec-Ph-10004614,Technology,Phones,At&T 841000 Phone,207.0,3,0.0,51.75,Profit
773,Ca-2017-104220,2017-01-30,2017-02-05,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Off-Bi-10000301,Office Supplies,Binders,Gbc Instant Report Kit,32.35,5,0.0,16.175,Profit
774,Ca-2017-104220,2017-01-30,2017-02-05,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Off-Bi-10003910,Office Supplies,Binders,Dxl Angle-View Binders With Locking Rings By Samsill,7.71,1,0.0,3.4695,Profit
775,Ca-2017-104220,2017-01-30,2017-02-05,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Off-Ar-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0.0,10.881,Profit
776,Ca-2017-104220,2017-01-30,2017-02-05,Standard Class,Bv-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,Fur-Fu-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0.0,14.5236,Profit
777,Ca-2014-165974,2014-06-29,2014-07-06,Standard Class,Dl-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,Off-Ar-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.6855,Profit
779,Ca-2015-144267,2015-08-21,2015-08-23,First Class,Nz-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Off-Pa-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0.0,28.1718,Profit
780,Ca-2015-144267,2015-08-21,2015-08-23,First Class,Nz-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,Off-Pa-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0.0,11.7208,Profit
